,comment_no,contents,deleted_yn,down_count,enc_writer_id,enc_writer_profile_user_id,group_no,is_facebook,is_me2day,is_mine,is_reply,is_twitter,is_yozm,mobile_yn,modified_ymdt,object_id,object_url,parent_comment_no,registered_ymdt,reply_level,status,ticket,up_count,visible_yn,writer_id,writer_ip,writer_nickname,writer_profile_type,writer_profile_user_id
210,2303122,"ÀÌ ¼Ò¼³ ÁøÂ¥ µå¶ó¸¶ °¢ÀÌ´Ù;;¾Æ´Ï¸é À¥Å÷À¸·Î¶óµµ;;;;±¸¸£¹Ì ±×¸° ´ŞºûÀº ±×±× µå¶ó¸¶ÇÑ´Ù°í µé¾ú´Âµ¥....?
ÁøÂ¥ ÀÌ°Ç »ç±ØÀ¸·Î¼­ÀÇ ´ëÀÛÀÌ´Ù..",N,1,YAfXP8RTSQzKU007dz05Dg%3D%3D,b9NJ5ijDHv410KYQDgPdgw%3D%3D,-2303122,false,false,N,N,false,false,N,2016-06-20T10:40:51.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-05-28T14:32:39.0+0900,1,0,novel01,5,Y,mjim****,221.166.xxx.156,Àº¶À,naver,mjim****
211,2300294,¹Ø¿¡ ºĞ¤¾¤¾ ³ªÀÌ¸¦ ¾î¸®°Ô ¼³Á¤ÇÏ¸é ¾ÆÃ»¹ı¿¡ °É¸± ¼öµµ ÀÖÀ» »Ó´õ¶ó »çÈ¸ÀûÀ¸·Î ¸¸È¥ÀÌ À¯ÇàÇÏ´Â ÀÌ ½Ã´ë¿¡ ·Î¸Ç½º ¼Ò¼³ ÁÖÀÎ°øÀÌ Á¶È¥À» ÇÏ¸é ÀÌ»óÇÏ°Ô »ı°¢ÇÏÁö ¾Ê°Ú½À´Ï±î?? ±×·¡¼­ ³ªÀÌ¸¦ ¸¹°Ô ¼³Á¤ÇÑ °É °Ì´Ï´Ù¤¾¤¾,N,0,rbg6G6Ytg8O%2BiMOC6Yokog%3D%3D,BNfWR9t7unlxRuLI95Ulow%3D%3D,-2300294,false,false,N,N,false,false,Y,2016-07-04T07:33:22.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-26T16:02:36.0+0900,1,0,novel01,6,Y,beck****,183.98.xxx.188,ÀºÇÏ¼ö,naver,beck****
212,2296284,ÁÖÀÎ°ø ³ªÀÌ°¡ ¿ø·¡º¸´Ù ÈÎ¾À ¾î¸±°Å¶ó´Â °üÇÑ ÀÛ°¡´ÔÀÇ ±ÛÀ» ÀĞ°í ÀÇ¹®ÀÌ µé¾î¼­¿ä. Á¶È¥Ç³½ÀÀÌ¶ó´Â ¸»±îÁö ÀÖÀ» Á¤µµ·Î °ú°Å¿¡´Â ÀÏÂï °áÈ¥ÇÏ´Â ÀÏÀÌ ¸¹ÀÌ ÀÖ¾úÀ»ÅÙµ¥ ÀÌ¾ß±â°¡ Çã±¸ÀÎ ÁÙ ¾ËÁö¸¸ °ú°Å¿¡ °üÇÑ ¼Ò¼³ÀÎµ¥ ³ªÀÌ ¼³Á¤À» ±×·¸°Ô ÇØ¾ßµÇ´Â°Ç°¡¿ä? °ú°Å¸¦ ¹ÙÅÁÀ¸·ÎÇÏ´Â ¼Ò¼³ÀÎµ¥ ³ªÀÌ¸¦ ¾î¸®°Ô ¼³Á¤ÇÏ¸é ºÒ¹ıÀÌ¿¹¿ä?,N,0,y%2BK%2FVrXbv8sQLO6NKOCipQ%3D%3D,FkANXNoouPBavJ6g7RDnMA%3D%3D,-2296284,false,false,N,N,false,false,Y,2016-06-20T10:41:22.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-23T19:15:16.0+0900,1,0,novel01,2,Y,ghkd****,219.250.xxx.84,ssaw,naver,ghkd****
213,2294623,"¿ù,¸ñ¿¡ ÇØ½ÃÀÇ ½Å·ç ¾÷µÇ´Â°Ç ²À ±â¾ïÇÕ´Ï´Ù.Á¦°¡ À¯ÀÏÇÏ°Ô ²¿¹Ú²¿¹Ú Ã¬°Üº¸´Â À¥¼Ò¼³ÀÌ¿¡¿ä.ÀÌ ¼Ò¼³ ´ö¿¡ ¿ù,¸ñÀÌ Çàº¹ÇÕ´Ï´Ù.À±ÀÌ¼ö ÀÛ°¡´Ô,°¨»çÇÏ°í Á¸°æÇÕ´Ï´Ù!!¢¾¢¾",N,0,0eBHFRwwBXe%2FPrSx4eqbdQ%3D%3D,HKW59UvHa%2F7JxHZy7kxAuw%3D%3D,-2294623,false,false,N,N,false,false,Y,2016-06-18T15:21:05.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-22T12:26:29.0+0900,1,0,novel01,5,Y,anje****,112.154.xxx.182,È÷È÷È÷,naver,anje****
214,2270762,³ª»Û À¥¼Ò¼³ÀÔ´Ï´Ù!µµÀúÈ÷ ´ÙÀ½È¸¸¦ ¿ù¿ç ¸ñ¿ç ±â´Ù¸®°Ô ÇØÁÖÁú ¾ÊÀ¸´Ï±î¿ä!µ· ´Ù³»°í 150È­±îÁö ´Ùº¸°í ´Ù½Ã ¿Ã¸®´Â´ë·Î ¶Ç º¸°í ÀÖ½À´Ï´Ù!±×·¯´Ï ³ª»Û À¥¼Ò¼³ ¸ÂÁö ¸»ÀÔ´Ï´Ù!À±ÀÌ¼ö´Ô ±×´ë¸¦ Á¸°æÇÕ´Ï´Ù.´Ù¸¥ °Ç ±â¾ï ¾ÈÇØµµ ‡¿.¸ñÀº ²À Ã¬±é´Ï´Ù!ÇØ·ç¸¦ ±â´Ù¸®¸ç...,N,0,K%2BvS%2Bc3qAXG94yamI4vdfg%3D%3D,esdepRpSjswcekxeuFTMYA%3D%3D,-2270762,false,false,N,N,false,false,N,2016-07-04T07:33:27.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-05-07T00:51:39.0+0900,1,0,novel01,17,Y,sylv****,221.166.xxx.75,,naver,sylv****
215,2266903,ÀÏ·¯¿Í ÇÔ²² ¼Ò¼³Ã¥ÀÌ ³ª¿ÔÀ¸¸é ÁÁ°Ú³×¿© ¤Ğ¤Ì¤Ğ¤Ì ÀÌ°Å 24½Ã°£¾È¿¡ 1È­ºÎÅÍ 110È­¸¦ ³Ñ°Ôº¸´Ù´Ï..¤§¤§,N,1,wdbMraVtWq3YHmxIbmx0nQ%3D%3D,X%2FVqQaC5%2BpBhQjWcEN%2Fu8g%3D%3D,-2266903,false,false,N,N,false,false,Y,2016-07-04T07:33:38.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-05T01:15:01.0+0900,1,0,novel01,10,Y,pear****,110.70.xxx.220,´Ùµ¢ÇÏµÍ,naver,pear****
216,2263137,¾Æ¿ì ÀÌ°Å ¿Ï°á³ª¸é ÀÏ·¯Áı¸¸ µû·Î ¾î¶»°Ô ¾È³ª¿À³ª¿ä? ÀÏ·¯ ³Ê¹« ÀÌ»µ¼­ °¡Áö°í ½Í¾î¿ä!!!!!!,N,0,OoghpFNg5kC6JqT0pZwPfw%3D%3D,%2BVSZrXGjAggvxCuhFdsNlg%3D%3D,-2263137,false,false,N,N,false,false,N,2016-07-04T07:33:43.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-05-02T17:44:56.0+0900,1,0,novel01,12,Y,blue****,182.222.xxx.97,ÈñÁ¤,naver,blue****
217,2261876,Àúµµ µå¶ó¸¶È­µÇ´Â°ÍÀ» ¿øÇÕ´Ï´Ù!!Á¦¹ß ±×·¸°ÔÇØÁÖ¼¼¿ä¤Ì ¾Æ´Ï ±×·¸°Ô ÇØ¾ßÇÕ´Ï´Ù! ÀÌ¿ÕÀÌ¸é ÁÖÀÎ°øÀÌ¶û ´À³¦ ºñ½ÁÇÏ°í ¿¬±âÀßÇÏ´Â¹è¿ì·Î..,N,1,sOnHDsohCs3LCpZHEhc2%2FQ%3D%3D,SNpHuUnsCgfGueBeok7XwQ%3D%3D,-2261876,false,false,N,N,false,false,Y,2016-07-16T05:30:41.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-02T00:24:06.0+0900,1,0,novel01,8,Y,choi****,122.47.xxx.81,ÃÖ¼­Çö,naver,choi****
218,2259714,µå¶ó¸¶  Àå¸éÀÌ¿©µµ   ¾È¾Æ±î¿ïµí,N,1,BP%2FUcfe1lYDxVR3atFE3tg%3D%3D,Wl3GwKBqICw1%2BuXxKZqmmQ%3D%3D,-2259714,false,false,N,N,false,false,Y,2016-06-07T19:25:53.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-01T03:13:44.0+0900,1,0,novel01,7,Y,ysh1****,121.178.xxx.177,Æ÷Ä«¸®À±,naver,ysh1****
219,2259633,²ÜÀë¤»¤»¿äÁò Áö²Ò¿¡ Áö°¡³Ñ¾î°¡´Â ¼ÒÀºÀÌ³âÀ» º¸¸é ÈíÁ·ÇÏ³×¿ä. ¾ÕÀ¸·Îµµ Ç×»óÀÌ·¯±æ..^^,N,1,zwB5pyaQbOzgVV8fLgWnsQ%3D%3D,1ndvLKTEuDVO%2BOh492%2B96Q%3D%3D,-2259633,false,false,N,N,false,false,Y,2016-06-06T02:49:58.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-01T00:43:22.0+0900,1,0,novel01,6,Y,jtre****,112.187.xxx.158,,naver,jtre****
220,2257916,±Ùµ¥ ¹Ø¿¡ °â´Ô ¼ÛÁß±â´Â Çâ ÀÌ¹ÌÁö¶û ¾È ¾î¿ï¸®´Â°Í °°¾Æ¿ä..Á¦ »ı°¢ÀÔ´Ï´Ù!!,N,2,%2FG1mjlTEznxCAbcZ0gPe0w%3D%3D,gYVBpSjqP76gaZf0F%2F45Ww%3D%3D,-2257916,false,false,N,N,false,false,Y,2016-06-29T23:56:47.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-29T19:30:11.0+0900,1,0,novel01,4,Y,anje****,112.154.xxx.182,È÷È÷È÷,naver,anje****
221,2257914,¾ó¸¶ Àü¿¡ Á¤ÁÖÇàÇß´Âµ¥ ¶Ç ÇÏ°í ½Í³×...Á¦°¡ À¥¼Ò¼³ Á¤ÁÖÇàÀº ¾È ÇÏ´Âµ¥ ÀÌ°Ç °è¼Ó ÇÏ°í ½Í¾î¿ä!!!¾Æ¹«Æ° ÇØ½ÃÀÇ ½Å·ç Â¯¢¾¢¾³» ÀÎ»ı À¥¼Ò¼³!!!!!!!!!!,N,1,mi3ESw9K0TM6%2F6haNdl6gw%3D%3D,ZZ4vqwF%2F8ePAtD9Kk7eREQ%3D%3D,-2257914,false,false,N,N,false,false,Y,2016-06-06T02:50:14.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-29T19:28:58.0+0900,1,0,novel01,6,Y,anje****,112.154.xxx.182,È÷È÷È÷,naver,anje****
222,2255749,Á¤¸» ³Ê¹« Àç¹ÌÀÖ¾î¿ä¤Ğ¤Ğ¤Ğ ±¸¸£¹Ìµµ Àç¹ÌÀÖ°Ô ºÃ´Âµ¥ ±×°Å º¸´Ù °¨Á¤¼±ÀÌ¶óµçÁö ½ºÅä¸®¶óÀÎÀº ÇØ½ÃÀÇ ½Å·ç°¡ ´õ ÁÁÀº°Í °°¾Æ¿ä¤Ğ¤Ğ¤Ğµå¶ó¸¶·Îµµ ÇØ½ÃÀÇ ½Å·ç°¡ ´õ Àç¹ÌÀÖÀ»°Å °°°í¿ä..¤Ğ¤Ğ¤Ğ²À µå¶ó¸¶ ¸¸µé¾îÁÖ¼¼¿ä! ÀÛ°¡´ÔÀÇ Ç¥ÇöÀÌ ³Ê¹« ÁÁ½À´Ï´Ù¤Ğ¤Ğ¤Ğ,N,2,NFFCwL2RHvIhv9AGXCUGUQ%3D%3D,J0SLs3Xj4lwIHeTGGGlseQ%3D%3D,-2255749,false,false,N,N,false,false,N,2016-06-06T02:50:13.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-04-28T13:29:05.0+0900,1,0,novel01,8,Y,ljin****,14.51.xxx.106,,naver,ljin****
223,2252782,¤¾¤¾ 1È¸ºÎÅÍ Á¤ÁÖÇà~~,N,2,mqul%2BydDfiwJiI3S6l%2Fq4w%3D%3D,ZOpt4eoZHgjOAc9lX1%2ByCw%3D%3D,-2252782,false,false,N,N,false,false,Y,2016-06-12T01:58:12.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-26T13:52:52.0+0900,1,0,novel01,4,Y,ahah****,211.36.xxx.16,¿äÀÌ¿ä,naver,ahah****
224,2250907,Á¦¹ßµå¶ó¸¶¸¸µé¾îÁà¿ä¤Ğ¤Ğ,N,2,lDAzc8e6%2FqGgl2Ah7%2Bb3jg%3D%3D,JB%2BrzcVUEpZYHbLyfofsTw%3D%3D,-2250907,false,false,N,N,false,false,N,2016-07-16T05:30:54.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-04-25T11:16:57.0+0900,1,0,novel01,4,Y,alia****,121.140.xxx.131,ÀÌ¿¬¹Ì,naver,alia****
225,2250616,ÀÌ°Å ¼ÛÁß±âx¹®Ã¤¿øÀ¸·Î µå¶ó¸¶È­µÇ¸é µÇ°Ô Â¯ÀÏ°Í °°¾Æ¿ä..!,N,24,KLf3WiQwzDXWcKEysJGTiQ%3D%3D,0m9samXisI2ZFndQMirGnA%3D%3D,-2250616,false,false,N,N,false,false,N,2016-07-26T16:38:45.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-04-25T10:11:52.0+0900,1,0,novel01,2,Y,hya_****,103.50.xxx.142,°â,naver,hya_****
226,2250533,¾ÆÁøÂ¥ Àç¹Õ´Ù¤Ğ¤Ğ¤Ğ,N,1,qIpqAkwWKKEDL3ujppAuVw%3D%3D,hAdDr64G5POEiC4nU6i3EA%3D%3D,-2250533,false,false,N,N,false,false,Y,2016-05-14T19:15:37.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-25T03:18:13.0+0900,1,0,novel01,3,Y,arou****,223.62.xxx.239,ÀºÁÖ,naver,arou****
227,2248898,"Á¦ÀÛÇ°º¸·¯¿À¼¼¿ä Á¦¸ñÀº ±×·¡µµ»ç¶ûÇØ  
ÃßÃµÇÏ°í°©´Ï´Ù´ñ±ÛÁ»³²°ÜÁÖ¼¼¿ë",N,19,LM3wGXSvouOe8jceAysgig%3D%3D,0gPmjwoqi4tI2ifnNgm6UA%3D%3D,-2248898,false,false,N,N,false,false,N,2016-07-26T16:38:36.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-04-24T08:54:14.0+0900,1,0,novel01,1,Y,wnsx****,59.1.xxx.158,Åä³¢YO,naver,wnsx****
228,2245533,Á¦ÀÛÇ°º¸·¯¿À¼¼¿ä Á¦¸ñ ±×·¡µµ»ç¶ûÇØ,N,18,ttOT4Bj64M8HcUmbsTW1Dw%3D%3D,mXVju8pWChBaox5dYlODtg%3D%3D,-2245533,false,false,N,N,false,false,N,2016-07-26T16:38:37.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-04-21T20:11:04.0+0900,1,0,novel01,1,Y,wnsx****,59.1.xxx.170,Åä³¢YO,naver,wnsx****
229,2239778,±¸¸£¹Ì µåµ® µå¶ó¸¶·Î..  ¤¾¤¾¹Úº¸°ËÀÌ¶û ±èÀ¯Á¤ÀÌ¶û ³ª¿Â´Ù´Â~~~~~,N,4,3qd3H8yzqDhV%2BQJf5lhF8w%3D%3D,%2FH%2Ba2WDAMpQvvO0g2l9kjw%3D%3D,-2239778,false,false,N,N,false,false,Y,2016-05-18T08:28:01.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-17T23:21:05.0+0900,1,0,novel01,3,Y,naya****,175.192.xxx.100,,naver,naya****
230,2234044,Áø½É ±¸¸£¹Ìµµ Àå³­¾Æ´Ñµ¥ ÀÌ¼Ò¼³ÀÌ µÎ¹è´Â ´õ Àç¹Õ´Ù°í ÀÚ½ÅÀÖ°Ô ¸»ÇÒ¼öÀÖ¾î¿äÁøÂ¥... ´çÀå µå¶ó¸¶·Î ³ª¿Íµµ º° ¼öÁ¤¾øÀÌ Àç¹ÌÀÖ°Ô Àß ±×·ÁÁú²¨°°¾Æ¿ä..ÀÛ°¡´Ô´ö¿¡ ¹®Á¾ ÀÌÇâ¿¡´ëÇØ ÀÚ¼¼È÷ °øºÎÇÏ°ÔµÇ¿ä¤Ğ¤Ğ¤Ğ ¹®Á¾ÀÌ ¾àÇÏ°Ô°¢»öµÇ´Â´Ù¸¥ µå¶ó¸¶º¸¸éÈ­³¯Áö°æ¤Ğ¤Ì¤Ğ ÀÌ¼Ò¼³µµ µå¶ó¸¶·Î ³ª¿À¸é ¿ÕÀº ¼ÛÁß±â°°Àº(»Ñ±í³ª¿¡¼­ ÀÌµµ¿ªÀ¸¸£ÀÌ¹Ì ÀÔÁõ) ÇØ·ç¿ªÀº »ç¶û½º·¯¿îµ¥ ´çÂù¿©¹è¿ì¸éÁÁ°Ú³×¿ä ¹Ú½ÅÇı³ª ¹®Ã¤¿ø°°Àº¤Ğ¤Ğ¤Ğ ¿©ÇÏÆ° ÀÏ´Ü ±¸¸£¹Ì¸ÕÀú ±â´ëÇÏ°Ú½À´Ï´Ù °¨»çÇØ¿äÀÛ°¡´Ô,N,4,j%2Btlup%2BIKCv6%2FDDfUuhkRA%3D%3D,EZX9n%2F19af4WVdjbhogWsw%3D%3D,-2234044,false,false,N,N,false,false,Y,2016-06-06T02:51:13.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-14T02:45:43.0+0900,1,0,novel01,13,Y,audw****,211.36.xxx.88,¾ÆÀ×,naver,audw****
231,2234037,¹ÌÃÆÀ½ ½ÃÇè±â°£ÀÎµ¥ 3ÀÏ¹ã»õ¼­ 108È­±îÁö ´ÙÀĞÀ½ ±Ùµ¥Á¸Àë,N,1,fnVBWxXCllG%2BdvPm8bhmqw%3D%3D,rmVMVwEZ1%2BbiUXCnw3BwqQ%3D%3D,-2234037,false,false,N,N,false,false,Y,2016-05-18T08:28:16.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-14T02:36:45.0+0900,1,0,novel01,5,Y,mina****,116.39.xxx.98,¹Î¾Æ,naver,mina****
232,2231607,Áø½É ²ÜÀë,N,1,RRl3qGGPWiPclsRWxH2zuA%3D%3D,oC34MJX1nWYlS23M%2BkTqYQ%3D%3D,-2231607,false,false,N,N,false,false,Y,2016-05-14T19:17:22.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-12T15:49:11.0+0900,1,0,novel01,2,Y,anje****,121.136.xxx.66,È÷È÷È÷,naver,anje****
233,2229066,Çæ!!!!ÀÛ°¡´Ô ±¸¸£¹Ì ±×¸° ´Şºû µå¶ó¸¶È­ µÈ´Ù´Â ¼Ò½Ä µè°í ¿Ô½À´Ï´Ù!!! ¿ì¿Õ ³²ÁÖ°¡ ¹Úº¸°Ë¤Ğ¤Ğ¤Ğ¤Ğ¤Ğ¤Ğ º¸°ËÂô¤Ğ¤Ğ¤Ğ¤Ğ¤Ğ¤Ğ¤Ğ¤Ğ ÃàÇÏµå·Á¿ä¤Ğ¤Ğ¤Ğ,N,1,BLF3%2FUVKHa9YcAIUcRAisg%3D%3D,3eAPbtyQVOGJdhPW%2BwhJ1Q%3D%3D,-2229066,false,false,N,N,false,false,N,2016-06-08T08:23:46.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?OSType=pc&novelId=398090,0,2016-04-10T22:58:34.0+0900,1,0,novel01,4,Y,yepp****,118.216.xxx.83,¶ó¿¤,naver,yepp****
234,2228627,±×¸®°í µå¶ó¸¶È­ µÇ±â¸¦ ¸ÅÀÏ ºô°í ÀÖ½À´Ï´Ù,N,1,FlvWq%2B64kqObor1ktvDAKg%3D%3D,E%2BYQt0%2FKCA0WqiWQYzjldQ%3D%3D,-2228627,false,false,N,N,false,false,Y,2016-04-23T00:40:30.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-10T15:25:57.0+0900,1,0,novel01,1,Y,anje****,121.136.xxx.66,È÷È÷È÷,naver,anje****
235,2228626,¿Ï°á³ª¸é Ã¥ ²À »ì°Ô¿ä!!°¡Àå Àç¹ÌÀÖ°Ô ÀĞ°í ÀÖ´Â À¥¼Ò¼³ÀÌ¿¡¿ä.½ºÅä¸®»Ó¸¸ ¾Æ´Ï¶ó ÀÏ·¯µµ Â¯!!,N,0,rj9ZTqgxbW7gjkt3AyNiwQ%3D%3D,m%2BGIT9JwZpu%2BP%2FSaq5CIfA%3D%3D,-2228626,false,false,N,N,false,false,Y,2016-04-25T02:29:54.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-10T15:25:23.0+0900,1,0,novel01,1,Y,anje****,121.136.xxx.66,È÷È÷È÷,naver,anje****
236,2224352,Á¾ÀÌÃ¥ ²À »ì°Ì´Ï´Ù.,N,0,%2Fb7QtH9dTEYHjlk5ie29WQ%3D%3D,Xd3o9o70WVnzKd9%2F1fWa4g%3D%3D,-2224352,false,false,N,N,false,false,Y,2016-05-18T08:30:44.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-04-07T21:49:25.0+0900,1,0,novel01,2,Y,cyr2****,221.141.xxx.223,128,naver,cyr2****
237,2203354,ÇØ½ÃÀÇ½Å·çÁÁÀº¼Ò¼³ÀÌ³×¿ä ¤¾¸¹Àº´ñ±Û°úÀÀ¿øÀ»ÇØµå¸±°Ô¿ä ¤¾¤¾ÁÁÀº¼Ò¼³ÀÌ¿¹¿ä ÇØ½ÃÀÇ½Å·ç ¤¾,N,3,eOrPzsgCLzy0ZMhi5V0NNg%3D%3D,5Rz0%2B%2B722u97Uxluws3juQ%3D%3D,-2203354,false,false,N,N,false,false,Y,2016-05-18T08:30:48.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-03-24T23:23:48.0+0900,1,0,novel01,5,Y,fghj****,125.181.xxx.170,¼¼ÀÌ¹öÅõ½º,naver,fghj****
238,2200170,"ÇØ½ÃÀÇ ½Å·ç º¸´Ù°¡ ±¸¸£¹Ì ±×¸° ´Şºûµµ Á¢Çß´Âµ¥
µ· ÇÏ³ªµµ ¾È¾Æ±î¿ö¿ä ±×³É Ã¥À¸·Î ¼ÒÀåÇÏ°íÇÂ ¸¶À½¤Ì¤Ì
3ÀÏ²¿¹Ú ±¸¸£¹Ì Ç« ºüÁ® ´Ù ºÃ´Âµ¥ ¸ø Çì¾î³ª¿Ã°Å °°¾Æ¿ä
¤Ì¤Ì ÇØÇÇ¿£µùÀÌ¶ó ´õ´õ¿í ÁÁ½À´Ï´Ù 
ÀÛ°¡´Ô ÇÊ·Â ÁøÂ¥ ÃÖ°ö´Ï´Ù ÆÒ‰ç¾î¿ä
ÇØ½Ãµµ °Á ¿Ï°á³­°Å °áÁ¦·Î º¼±î ½ÉÈ÷ °í¹ÎÁß¤Ğ¤Ğ
ÀÛ°¡´Ô »ç¶ûÇÕ´Ï´Ù¢½¢½ ¶Ç ´Ù¸¥ ÁÁÀº ÀÛÇ°À¸·Î
ÀÚÁÖ º¸°í½Í¾î¿ä ¤Ì¤ÌÃÖ°í",N,2,Q1fom3Oc6BUC0LpZRW7AGQ%3D%3D,fwODtXEQyyOcbS3tkCHyMQ%3D%3D,-2200170,false,false,N,N,false,false,Y,2016-05-18T08:30:57.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-03-22T17:38:33.0+0900,1,0,novel01,7,Y,goa4****,203.226.xxx.45,¹Ì¹Ì,naver,goa4****
239,2196126,"http://cafe.naver.com/naverwebnovel1
³×ÀÌ¹ö À¥¼Ò¼³ ÆÒÄ«Æä ÀÔ´Ï´Ù!!
(ÀÌ ÀÛÇ°À» Á¤¸» ÁÁ¾ÆÇÑ´Ù¸é ÀÌ Ä«Æä¿¡¼­ ¿­·ÄÈ÷ È«º¸ ¶Ù¾îÁÖ¼¼¿ä!!)

+ÇØ½ÃÀÇ ½Å·ç ÇØ·ç ¼º°İÀÌ ¸¶À½¿¡ µì´Ï´Ù¤¾¤¾
ÇâÀº ³Ê¹« ¸ÚÀÖ³×¿ä~ &gt; &lt;
ÀüÀÛ ±¸±×´Ş µå¶ó¸¶È­µµ ±â´ëÁßÀÔ´Ï´Ù!!",N,5,heJ9e%2BVCqw0FJQ4yIqlpgw%3D%3D,mq3p3BgMe1oDVQJp%2Fji5uQ%3D%3D,-2196126,false,false,N,N,false,false,N,2016-05-18T08:31:01.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-03-20T00:37:22.0+0900,1,0,novel01,1,Y,kdh0****,1.254.xxx.175,oldfox,naver,kdh0****
240,2191325,"Ã³À½¿£ ¿©ÁÖ°¡ Á»ÁÖµµÀûÀÎµí ÇßÀ¸³ª Á¡Á¡ ÀüÇüÀûÀÎ ¹ÎÆó ¿©ÁÖÀÎ°ø ¸ğµå¶ó¼­ ½Ç¸Á½º·¯¿ö¿ä. Àü°³ ÀÚÃ¼´Â ÀüÇüÀûÀÎ, ¸ğµç ³²ÀÚ ÁÖÀÎ°øµéÀÌ ¸Å·ÂÀûÀÌ°í, ±× ³²ÀÚµéÀÌ ¸ğµÎ ÀÌÀ¯¾øÀÌ ¿©ÁÖÀÎ°øÀ» ÁÁ¾ÆÇÏ´Â ÇÏÀÌÆ¾ ·Î¸Ç½º¿¡¿ä. ±×Àú ÀÛ°¡´Ô ÇÊ·ÂÀÌ ¿ö³« ÁÁÀ¸¼Å¼­ ÃÌ½º·´Áö ¾Ê°Ô ³»¿ëÀ» ÀÌ²ø°Å °¡¼Å¼­ ±×·±°Å °¨¾ÈÇÏ¸é¼­, ½Ã°£ Áö³ª¸é ³ª¾ÆÁö°Ú°Å´Ï ÇÏ¸ç º¸°í ÀÖ¾î¿ä.",N,16,uzsjWbOdLj4tnNGr5YGZKw%3D%3D,4FLtWTrLKMhVv9xBeghzYQ%3D%3D,-2191325,false,false,N,N,false,false,Y,2016-07-25T16:24:50.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-03-16T14:16:43.0+0900,1,0,novel01,11,Y,chid****,110.70.xxx.34,È£ÀÌÈ£ÀÌ,naver,chid****
