,comment_no,contents,deleted_yn,down_count,enc_writer_id,enc_writer_profile_user_id,group_no,is_facebook,is_me2day,is_mine,is_reply,is_twitter,is_yozm,mobile_yn,modified_ymdt,object_id,object_url,parent_comment_no,registered_ymdt,reply_level,status,ticket,up_count,visible_yn,writer_id,writer_ip,writer_nickname,writer_profile_type,writer_profile_user_id
102,7171894,집착이라는 작품을 넘 재미 있게 봤어요. 그래서 혹 다른 작품도 있나하고 찾아봤는데.. 역시나. .잘 읽고 있습니다.미리보기 빨리 오려주삼,N,0,qSepj24BdCmevO8aItfmGg%3D%3D,VVHyB165wNYRBJMW2g%2B%2BUA%3D%3D,-7171894,false,false,N,N,false,false,Y,2016-07-20T10:02:32.0+0900,novel-538109,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=538109&section=best#commentDiv,0,2016-07-20T07:27:22.0+0900,1,0,novel02,1,Y,dbst****,121.177.xxx.238,둥이,naver,dbst****
103,7095605,"우연히 발견한 진짜 재미지는글~~
능글 황제와 여우같은 궁녀의 로맨스!
읽을수록 빠져드는~
작가님 짱!!",N,0,zMooY%2FVIuA9tanjnIVSoRg%3D%3D,Y6gFi3rdSJikdjXgxX5xmQ%3D%3D,-7095605,false,false,N,N,false,false,Y,2016-07-04T14:56:59.0+0900,novel-538109,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=538109&section=challenge#commentDiv,0,2016-06-20T00:34:46.0+0900,1,0,novel02,1,Y,lion****,223.62.xxx.137,liongirl76,naver,lion****
104,7138532,작가님 어서어서용,N,0,wJaxBYzv1Ey9FS4fF8xDRQ%3D%3D,VjOYkvmxVoP5vtx7Ba1cCw%3D%3D,-7138532,false,false,N,N,false,false,Y,2016-07-09T20:57:39.0+0900,novel-539450,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=539450&section=best#commentDiv,0,2016-07-07T01:00:14.0+0900,1,0,novel02,1,Y,cms8****,223.62.xxx.30,솔이맘,naver,cms8****
105,7191810,일년만에 오셨네요??,N,0,akVTNbC6F83Sa3LoTrGqbA%3D%3D,erAsbLIjV%2BUSlmAKVbWWrg%3D%3D,-7191810,false,false,N,N,false,false,N,2016-07-27T17:43:33.0+0900,novel-458846,http://novel.naver.com/best/list.nhn?novelId=458846,0,2016-07-27T17:43:33.0+0900,1,0,novel02,0,Y,mary****,121.186.xxx.39,아랑이,naver,mary****
106,7156093,너무 대중적이다.어디서나 볼 수 있는 그냥 그런 스토리.,N,3,GuuG7Ul3zdPGMVED60aN%2Bg%3D%3D,ZV%2FRprxeelcHPDzXdM5RqA%3D%3D,-7156093,false,false,N,N,false,false,Y,2016-07-23T14:39:14.0+0900,novel-458846,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=458846&section=challenge#commentDiv,0,2016-07-14T00:53:06.0+0900,1,0,novel02,0,Y,niev****,211.206.xxx.29,GRACE1225,naver,niev****
107,7103094,도대체 보던 내용들이 몽땅 사라져 황당해졌네요,N,0,7slr4tVUAxz7k2U%2FpWG7oQ%3D%3D,orjGR2mIri3IP9TwyTQRdg%3D%3D,-7103094,false,false,N,N,false,false,Y,2016-06-22T21:21:41.0+0900,novel-536509,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=536509&section=best#commentDiv,0,2016-06-22T21:21:41.0+0900,1,0,novel02,0,Y,knyn****,117.17.xxx.39,,naver,knyn****
108,7091689,"저도요 ㅠ ㅠ자고 일어난 뒤 글이 삭제가되어 있어요.
작가님 어찌된일이죠??",N,0,l7GN2aCySTHl%2B1VbCH5vJA%3D%3D,oIIWQwU2aPI8m%2FLgikkafw%3D%3D,-7091689,false,false,N,N,false,false,Y,2016-06-18T17:05:27.0+0900,novel-536509,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=536509&section=best#commentDiv,0,2016-06-18T17:05:27.0+0900,1,0,novel02,0,Y,tnsl****,113.216.xxx.193,lovelyss,naver,tnsl****
109,7091587,지금 정주행 하고 있었는데 배터리갈고 들어오니 다 삭제되었네요ㅜㅠ 이제 못 읽는 건가요?? ㅠ,N,0,%2Be7Mbd20y%2BpOfhEfU9ymXg%3D%3D,gmi%2BKpFqC3654pgcNeOcvg%3D%3D,-7091587,false,false,N,N,false,false,Y,2016-06-18T16:19:05.0+0900,novel-536509,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=536509&section=best#commentDiv,0,2016-06-18T16:19:05.0+0900,1,0,novel02,0,Y,chan****,121.159.xxx.19,,naver,chan****
110,7090623,"저도  추천 드리고싶어서  글 남깁니다 ..... 
몇번씩 읽고 또 읽어도  깊은 감동 을 주는  훌륭한 작품 입니다 .....
청야지월 은  품 에 안고  두고두고 보고싶게 합니다 ...... 
유일하게  조바심치며 기다리게하는  작가님 의 필력 에  찬사를 드립니다 .....
독자님 들 의  댓글 을 읽으면서  서로 느낌을  엿보는  즐거움도  기쁘게합니다 !!!
저도  많은 분들 과  소통 하고싶습니다 ^-^ 
멋진 남주 가 많아서  이야기 소재가  넘칠것같습니다 !!!",N,0,0nr51zb1cwoKFp6Vq81RXA%3D%3D,zpboQdBGEjIKMvnYPZgRiw%3D%3D,-7090623,false,false,N,N,false,false,Y,2016-07-20T16:52:02.0+0900,novel-263457,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=263457&section=best#commentDiv,0,2016-06-18T02:40:34.0+0900,1,0,novel02,6,Y,mrsc****,220.81.xxx.101,들꽃2554,naver,mrsc****
111,7088728,"청야지월은 누가 묻거든 그저 읽어보라고 말하고 싶은 작품입니다.
제 짧은 언변으로 이 소설을 간단히 소개할 수 없는 수작이라는 말과함께요...
등장하는 이들 한사람 한사람  누구하나 눟칠 수 없는 멋진 작품입니다.
읽으면서도 읽고나서도 계속 마음이 아련해지고 여운이 남는 그러한....
많은 분들과 이런 감동을 같이 느끼고 소통하고 싶어 어설픈 리뷰 남겨봅니다..^^",N,0,HOCx%2BC5ltj8ob0obtGED8A%3D%3D,k0vs2KMPzw7%2BcimIDUJjRA%3D%3D,-7088728,false,false,N,N,false,false,Y,2016-07-13T12:01:01.0+0900,novel-263457,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=263457&section=best#commentDiv,0,2016-06-17T13:48:00.0+0900,1,0,novel02,7,Y,yoon****,125.184.xxx.141,유나,naver,yoon****
112,7088429,"월,목요일 손꼽아 기다리는 작품입니다.
배경묘사도 아름답고...
인물들도 하나하나 사랑스럽고 매력있고...
마음에 남는 소중한 문장들도 많아요.
한자어가 많아 어렵게 느껴질수도 있지만... 
무게감있는 .... 
묵직한 감동을 주는 훌륭한 작품입니다.
그 감동 여러독자와 나누고싶은 마음에 리뷰 달고 있네요.
이 작품을 너무 사랑하는 독자로서 
강력추천!!!!!!!!! 합니다. ^^♡",N,0,We8M6TudnYbVWYojUSbN8Q%3D%3D,cJj4cHFLSNU4Bdq7kfRtSw%3D%3D,-7088429,false,false,N,N,false,false,Y,2016-07-13T12:01:02.0+0900,novel-263457,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=263457&section=best#commentDiv,0,2016-06-17T10:03:21.0+0900,1,0,novel02,7,Y,suki****,122.47.xxx.167,일이야,naver,suki****
113,7085837,한편의대하사극같은소설.. 서향하나가이세상전부인채윤 냉혹해보여도실은외롭고쓸쓸한려건.. 순수하게사랑하는승완..눈물나게사랑하는유평... 깊이감이 느껴지고 탄탄하고여운이많이남아요..진짜아끼는소설이에요.. 종이책나오면소장하고싶을정도로....,N,0,PSzBSflw6TMlXRYQy%2F4hdw%3D%3D,Ih7uff%2BTazBvyEo70TyEFQ%3D%3D,-7085837,false,false,N,N,false,false,Y,2016-07-13T12:01:04.0+0900,novel-263457,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=263457&section=best#commentDiv,0,2016-06-16T02:40:59.0+0900,1,0,novel02,7,Y,lucy****,180.64.xxx.223,Lucyen,naver,lucy****
114,7187513,넘 재밌게 봤는데 급히 완결하신듯한 느낌 ㅜㅜ,N,0,4QOXo0JavxVVb8ngLL%2Bvhg%3D%3D,Shuj24RD9zfu9XeJ8K3QmA%3D%3D,-7187513,false,false,N,N,false,false,Y,2016-07-26T02:00:42.0+0900,novel-496902,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=496902&section=best#commentDiv,0,2016-07-26T02:00:42.0+0900,1,0,novel02,0,Y,supa****,119.197.xxx.231,,naver,supa****
115,7167293,작가님 너무 잼있어요!! 작가님 작품중에서 이게 젤 짱인듯!!,N,0,Nk%2BjyYRVkyJwT2TYWm55jQ%3D%3D,ILEGld0NjvqVsxPcAa1WoQ%3D%3D,-7167293,false,false,N,N,false,false,N,2016-07-18T13:58:36.0+0900,novel-496902,http://novel.naver.com/best/list.nhn?novelId=496902,0,2016-07-18T13:58:36.0+0900,1,0,novel02,0,Y,suji****,122.128.xxx.35,,naver,suji****
116,7154410,굿잡,N,0,6lEiVnRivlcRfvZeS%2BTl8g%3D%3D,qV9%2Fuuh4%2FJfRAAUvI9tR5Q%3D%3D,-7154410,false,false,N,N,false,false,Y,2016-07-13T14:19:02.0+0900,novel-496902,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=496902&section=best#commentDiv,0,2016-07-13T14:19:02.0+0900,1,0,novel02,0,Y,lyj0****,49.162.xxx.233,베리,naver,lyj0****
117,7188383,전작은 안그러시더니 갑자기 너무 막장으로 가시네요.  100회 쯤넘어보다가 접습니다.  인과가 분명한데 너무 미화시키시네요. 민사도 아니고 형사감인듯 한데.  하휴!  스포는 못 하겠고 내가 왜 이걸 봐가지고는.  불편한 마음이네요. 정말 실망했어요.,N,0,WH13nwalG0P9A6rGqbT7XQ%3D%3D,z3lCgIXYDUDqmdh8MLqFOA%3D%3D,-7188383,false,false,N,N,false,false,Y,2016-07-26T13:35:06.0+0900,novel-409283,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=409283&section=best#commentDiv,0,2016-07-26T13:35:06.0+0900,1,0,novel02,0,Y,dinj****,125.185.xxx.194,우유,naver,dinj****
118,7156153,홍당무 사형! 특별편은 다음 특별편이 올라올 때 모두 공개되고 본편이 올라오면 다시 닫는 형식으로 올라옵니다. 걱정마시고 다음 특별편 올라오면 그때 읽으시면 됩니다!,N,0,AKX8SSpxUmlAOcgfULv3KQ%3D%3D,UcX19lBZ%2FQX6pGV9eAF0AQ%3D%3D,-7156153,false,false,N,N,false,false,N,2016-07-14T01:45:21.0+0900,novel-409283,http://novel.naver.com/best/list.nhn?novelId=409283,0,2016-07-14T01:45:21.0+0900,1,0,novel02,0,Y,kay7****,111.83.xxx.228,윤연주 영어샘,novel,kay7****
119,7149986,"특별판도 보이게 해주세여..ㅠㅠ
구매한거 날짜 촉박해 백편넘는거 읽다 놓쳤네여..ㅜㅜ",N,0,RxAjicYBrAzB%2BjIZjzbKaw%3D%3D,IQaxLV19tVuzTO2U%2FA87aA%3D%3D,-7149986,false,false,N,N,false,false,Y,2016-07-11T18:38:27.0+0900,novel-409283,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=409283&section=best#commentDiv,0,2016-07-11T18:38:26.0+0900,1,0,novel02,0,Y,svhc****,175.194.xxx.146,홍당무,naver,svhc****
120,7168083,작가님~~언제 오시나요??,N,0,nJvtnuhl8s5SeE8n%2FjEU1w%3D%3D,KX8Z8gvjp%2FRj%2B02zxf4L5Q%3D%3D,-7168083,false,false,N,N,false,false,Y,2016-07-22T19:22:55.0+0900,novel-364337,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=364337&section=best#commentDiv,0,2016-07-18T19:36:19.0+0900,1,0,novel02,2,Y,iris****,119.56.xxx.119,카시라,naver,iris****
121,7105731,왠지.. 제목에 이끌려 찾았습니다 ^^;; 한작품 완결이라 곧 비공개하신다니 열심히 정주행 해야겠어요~  기대됩니다~~^^,N,0,IWsHPba7S8iJ0xJyispgng%3D%3D,I8rjDUtHvwFcb04iYqo9BQ%3D%3D,-7105731,false,false,N,N,false,false,Y,2016-06-24T14:53:27.0+0900,novel-512041,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=512041&section=best#commentDiv,0,2016-06-23T22:38:42.0+0900,1,0,novel02,1,Y,lemo****,113.134.xxx.111,세가지행복,naver,lemo****
122,7104983,"따뜻하고, 열정적인 남주의 사랑과 예쁘고 매력적인 여주.
넘 좋았어요.  특히 남주의 환상적인 외모가 ㅋㅋㅋㅋ
작가님 좋은작품으로 다시 만나길 바래요~~^^",N,0,o10%2BbF7zldmbsU7%2FNYE5Fg%3D%3D,6%2BwIv0uEVb97BnxlduDMNw%3D%3D,-7104983,false,false,N,N,false,false,N,2016-06-24T14:53:29.0+0900,novel-512041,http://novel.naver.com/best/list.nhn?novelId=512041&page=1,0,2016-06-23T17:44:47.0+0900,1,0,novel02,1,Y,shh7****,182.208.xxx.104,신현호,naver,shh7****
123,7104052,뉴욕 가을의사랑도 재미나게 보고있어요,N,0,9m2ScWvXWIEktuAj5aQ8uQ%3D%3D,PtiYYXGykgmYOtrSQX8c9g%3D%3D,-7104052,false,false,N,N,false,false,Y,2016-06-24T14:53:32.0+0900,novel-512041,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=512041&section=best#commentDiv,0,2016-06-23T08:34:25.0+0900,1,0,novel02,1,Y,cash****,183.100.xxx.97,,naver,cash****
124,7096325,"남주 너무 멋있어요 
남주는 영국 남자
성격 천사 같다가 섹시하다가 어떨땐 차가운 냉혈한같다가  
아주 매력적인 남자 
여주는 한국 여자
성격 까칠 하지만 어릴적 해외 입양 과정  중 트라우마발생

단순한 달달한 로맨스 아니고요 사건이 많고 심리적 묘사가  디테일한 가슴찡한 소설 읽을수록 에드와 자스민  사랑 할 수 밖어요",N,0,fDfgcNNZ7sRyWKeZMHv9jg%3D%3D,sB2UV%2BTIMq%2Bje18N9dYodg%3D%3D,-7096325,false,false,N,N,false,false,Y,2016-06-24T14:53:35.0+0900,novel-512041,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=512041&section=best#commentDiv,0,2016-06-20T12:15:15.0+0900,1,0,novel02,1,Y,bgj7****,58.140.xxx.180,,naver,bgj7****
125,7082212,이거 재미남,N,0,uvPZvS%2FgxWWT6GiGZd18Sg%3D%3D,rLePsoboAgHrOpn%2BDFm0gQ%3D%3D,-7082212,false,false,N,N,false,false,Y,2016-06-20T13:46:12.0+0900,novel-512041,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=512041&section=best#commentDiv,0,2016-06-14T20:13:04.0+0900,1,0,novel02,1,Y,kfc2****,223.62.xxx.55,,naver,kfc2****
126,7184826,아 진짜  제발 유기 남주로 해주세요 작가님....ㅠㅠ,N,0,ET%2FIJUPZZxe5M7YOGwR65w%3D%3D,Lc0Mapq%2BJrrPRsPb%2FIEDdA%3D%3D,-7184826,false,false,N,N,false,false,N,2016-07-28T01:43:26.0+0900,novel-97071,http://novel.naver.com/best/list.nhn?novelId=97071,0,2016-07-25T02:07:04.0+0900,1,0,novel02,1,Y,lahe****,121.167.xxx.179,리이,naver,lahe****
127,7170577,그지같은 네이버 웹소설을 보는 유일한 이유,N,0,fqr6n%2Bhi8HR5c0K1wQOj%2FA%3D%3D,CAg%2BlHDKAWRZgkbgX6rPOA%3D%3D,-7170577,false,false,N,N,false,false,Y,2016-07-28T01:43:30.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-07-19T19:00:31.0+0900,1,0,novel02,5,Y,nell****,59.15.xxx.168,토종,naver,nell****
128,7166570,요새는 작가님 사정 때문에 자꾸 늦어진대요ㅠㅠㅠㅠㅠ 마무리되고 나면 일주일에 한 편씩 올려주신다고 약속 하셨습니다 그런 의미로 독자 분들 다 같이 외쳐요 하츠에 갓! 유기 갓!,N,0,uWgxyPwIO6hidwHrAZsvDQ%3D%3D,IbzEDIP%2FROzmzgNGXMecRQ%3D%3D,-7166570,false,false,N,N,false,false,Y,2016-07-21T23:40:08.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-07-18T01:41:52.0+0900,1,0,novel02,3,Y,iw08****,119.69.xxx.213,도희,naver,iw08****
129,7162489,유기ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ♡♡♡♡♡,N,0,4jmJjSoqa8a%2B7j1my80Vkw%3D%3D,zb%2BPu527jiwdLzncxQU8nA%3D%3D,-7162489,false,false,N,N,false,false,Y,2016-07-23T22:32:33.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-07-16T15:57:42.0+0900,1,0,novel02,2,Y,arti****,220.93.xxx.155,멘토모토,naver,arti****
130,7157814,"정말 자유로워서 글이 즐거운작가님
즐겁다는게 글을읽으면서 느낄 수 있는..ㄷㄷ
3명다 누가 정말 남주인지도 모를정도로 각각 개성이 흘러넘친다",N,0,u0UK0QJkXyznO0ydmSQfjQ%3D%3D,FKTnRwM7RgN3RnbVnqBLUA%3D%3D,-7157814,false,false,N,N,false,false,Y,2016-07-23T22:32:53.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-07-14T20:52:26.0+0900,1,0,novel02,5,Y,asdf****,183.91.xxx.75,이코,naver,asdf****
131,7123727,저는 하츠에를 봤을 때부터 하츠에파 였어요ㅜㅜㅜ 다른 사람들이 호롄한테 끌린다고 했을때도 하츠에만 좋아했는데 제발 하츠에를 남주로ㅠㅠㅠㅠㅜㅜ 작가님 전 하츠에가 남주가 될 것이라는걸 믿습니다!!!!!,N,1,7EbWZTl2r7MC1C75x11a%2Fw%3D%3D,e7p1zIGYObSqNmQNTI%2FE0g%3D%3D,-7123727,false,false,N,N,false,false,N,2016-07-19T19:00:44.0+0900,novel-97071,http://novel.naver.com/best/list.nhn?novelId=97071&page=4,0,2016-07-01T15:42:55.0+0900,1,0,novel02,3,Y,chld****,175.202.xxx.149,하이에나,naver,chld****
132,7122512,업데이트가 너무 늦어요 작가님ㅠㅠㅠ 매일매일 기다립니다,N,0,NSmULh8wY9RawIuPMKrAjw%3D%3D,GT1Mu2Nwx%2BbevepxfN6%2Fuw%3D%3D,-7122512,false,false,N,N,false,false,Y,2016-07-20T08:03:33.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-06-30T23:56:32.0+0900,1,0,novel02,6,Y,uiui****,220.120.xxx.243,박채연,naver,uiui****
133,7117603,작가님...후속편 매일 기다려요...자주 업뎃해주시면 진짜 인기 폭발할거가튼데...,N,0,ea60drCH%2FixZooICpcKGtg%3D%3D,5tiBtLJk5iYImcoXEvud6A%3D%3D,-7117603,false,false,N,N,false,false,Y,2016-07-12T21:59:55.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-06-28T22:31:35.0+0900,1,0,novel02,5,Y,stab****,70.208.xxx.2,,naver,stab****
134,7115241,"너무너무 재미있어요!
근데 재미있어서 기다리기가 힘들어요. . . 
자주 올려주시면 좋겠어요",N,0,OzoJtW%2FoYPK2MSfCP2t9ew%3D%3D,kQg3HCkL4oA1dn0qXBm4FQ%3D%3D,-7115241,false,false,N,N,false,false,Y,2016-07-12T21:59:58.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-06-27T22:53:03.0+0900,1,0,novel02,2,Y,psy0****,39.121.xxx.85,톨킨의 환생,naver,psy0****
135,7096940,"날이 많이 더워요.. 
마른 하늘의 단비 처럼 자주 글 올려주세요.",N,0,F7hhDB4%2Bz41ix%2FlxT8EB7Q%3D%3D,4McUCTaiojNuM1v8RrJfEw%3D%3D,-7096940,false,false,N,N,false,false,Y,2016-07-12T21:59:59.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-06-20T17:21:03.0+0900,1,0,novel02,3,Y,789m****,222.102.xxx.41,현지맘,naver,789m****
136,7091517,윗층사시던분이 왜내려오셨는지....진짜 제기준이지만 네웹소 왠만한거보다 탄탄하고 집중력상승깁,N,0,DPdNtgLpuVPpnWqThKjB2g%3D%3D,h%2BvavKtOegQ0jmPBmukFzA%3D%3D,-7091517,false,false,N,N,false,false,Y,2016-07-15T01:02:07.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-06-18T15:40:56.0+0900,1,0,novel02,7,Y,asdf****,183.91.xxx.75,이코,naver,asdf****
137,7089553,일러 바꼈다!,N,0,xRkDEYtZvA57qy2UBrAuVQ%3D%3D,%2F4X0fpI7yeP2n0LclfVfxg%3D%3D,-7089553,false,false,N,N,false,false,N,2016-06-25T12:40:49.0+0900,novel-97071,http://novel.naver.com/best/list.nhn?novelId=97071,0,2016-06-17T20:09:52.0+0900,1,0,novel02,1,Y,dlks****,112.152.xxx.80,바닐라우유,naver,dlks****
138,7079709,ㅠㅠㅠ계속 기다리고 있는데 왜 안오시나요..? 기다리고있을께요!,N,0,s5KQD7A97DLktiSjYRmWzA%3D%3D,zbuiGc0FD4owH7JTwsk3CQ%3D%3D,-7079709,false,false,N,N,false,false,Y,2016-07-07T07:18:06.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-06-13T21:32:19.0+0900,1,0,novel02,5,Y,winf****,211.36.xxx.237,뉴듀녈,naver,winf****
139,7075233,보면볼수록 진짜 작가님을 방에 가둬놓고 매일 한편씩 쓰게 만들고 싶당....!,N,0,fZpmaD11RynHouTq882V3w%3D%3D,b9JzD%2F9QT8R4LmYBh5GKsQ%3D%3D,-7075233,false,false,N,N,false,false,N,2016-07-23T23:11:27.0+0900,novel-97071,http://novel.naver.com/best/list.nhn?novelId=97071,0,2016-06-12T02:19:16.0+0900,1,0,novel02,18,Y,yehi****,61.82.xxx.186,인,naver,yehi****
140,7075195,진짜 진짜 취향저격하는 소설..작가님 이런 소설 진짜 좋아하는거 어떻게 알구..♥사랑합니다♥,N,1,2fttGpJyyfKbXp5QYAGSVg%3D%3D,GJ74gQ7qTCyd9TaxWL7dgw%3D%3D,-7075195,false,false,N,N,false,false,Y,2016-07-07T07:18:10.0+0900,novel-97071,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=97071&section=best#commentDiv,0,2016-06-12T01:51:07.0+0900,1,0,novel02,8,Y,a090****,1.235.xxx.67,DooRong,naver,a090****
141,7120173,"솔직히, 베스트도전에서 이렇게 한심하고 답답한 소설은 처음입니다. 캐릭터의 매력을 살리지 못하시는 건지.. 오타도 너무 많고요. 개연성도 없고 캐릭터들의 매력도 없어서 질질 끄는 느낌밖에 들지 않습니다. 관심작품 수가 많아서 기대하고 들어왔는데 정말 기운 빠지는 작품이었습니다. 앞으로 작품에 더 신경 쓰시면 좋겠습니다.",N,0,RUkzoY%2FBlrgKB1%2BP6ywkoA%3D%3D,YaMfIEwFxbrX8OfIn35y5Q%3D%3D,-7120173,false,false,N,N,false,false,N,2016-07-22T12:13:37.0+0900,novel-333567,http://novel.naver.com/best/list.nhn?novelId=333567,0,2016-06-29T23:34:16.0+0900,1,0,novel02,2,Y,answ****,218.152.xxx.159,둥이,naver,answ****
142,7176773,매번 다시 태어났다는데 변한게 없는 여주땜에 발암..근데 주변에 남자 꼬이는 것이 이해불가..,N,0,FQKFsNUnyFygiru8YK%2BY%2BA%3D%3D,mLUcWFuZgu5UnSOwnyLmdA%3D%3D,-7176773,false,false,N,N,false,false,Y,2016-07-28T16:31:41.0+0900,novel-89749,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=89749&section=best#commentDiv,0,2016-07-21T22:42:52.0+0900,1,0,novel02,0,Y,pump****,116.41.xxx.3,윈드,naver,pump****
143,7102962,"너무 재밌게 봤어여~~~!!!!!!
정주행..역주행.......
재탕, 3탕..제대로 가슴깊이 한자한자 새깁니다",N,0,85EXnMJNIt98nu7oY84zhA%3D%3D,JeBd6a4tDmy0ARbpU%2FcGeA%3D%3D,-7102962,false,false,N,N,false,false,Y,2016-07-05T15:44:21.0+0900,novel-532969,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=532969&section=best#commentDiv,0,2016-06-22T20:38:36.0+0900,1,0,novel02,3,Y,svhc****,175.194.xxx.146,홍당무,naver,svhc****
144,7079670,"진짜 잼나게 또 눈물나게 봤어요~~
좋은 글 많이많이 써주세요",N,1,NcytfyQHe1B5F3oVbUARCw%3D%3D,SMSfeKRkKgXu0rn7IYMLcA%3D%3D,-7079670,false,false,N,N,false,false,Y,2016-06-30T13:31:47.0+0900,novel-532969,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=532969&section=best#commentDiv,0,2016-06-13T21:18:45.0+0900,1,0,novel02,2,Y,love****,218.233.xxx.65,,naver,love****
145,7171782,작가님 너무 재밌었어요~,N,0,dZJ%2Bccel0wn%2FjfOieggoQA%3D%3D,cTmExgIDM8v7l3B5RcYmiw%3D%3D,-7171782,false,false,N,N,false,false,N,2016-07-20T03:31:50.0+0900,novel-293152,http://novel.naver.com/best/list.nhn?novelId=293152&page=10,0,2016-07-20T03:31:50.0+0900,1,0,novel02,0,Y,jenn****,1.232.xxx.43,귀염둥이,naver,jenn****
146,7166535,수준이 매우 낮음.말장난 소설.,N,1,kYXc3CyIOdJE2mDNbC66HQ%3D%3D,aBO4kCMBaWIPp9XidOtdwA%3D%3D,-7166535,false,false,N,N,false,false,Y,2016-07-24T20:21:39.0+0900,novel-293152,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=293152&section=best#commentDiv,0,2016-07-18T01:12:39.0+0900,1,0,novel02,0,Y,ehdt****,115.143.xxx.210,행복만땅,naver,ehdt****
147,7113855,"이건머ㅜ
아랫분과 동일한 생각임ㅎㅎ",N,0,2gbFbzCP%2BIny5Jamcrur3A%3D%3D,LNQzYbpBLp5qY0IshRR%2BnA%3D%3D,-7113855,false,false,N,N,false,false,Y,2016-06-27T13:29:54.0+0900,novel-293152,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=293152&section=best#commentDiv,0,2016-06-27T13:29:54.0+0900,1,0,novel02,0,Y,1975****,111.65.xxx.4,,naver,1975****
148,7106202,"글을 읽다보니 이건 여주 말장난만 있고 ,  내용을 이해할수 없는 뜬금포가 많습니다.  아무래도 작가분이 어린학생같다라는 생각이 들더군요.",N,0,XFCe3ilLgyj0DqSmisdZ1w%3D%3D,h8%2F3Fo0HPIGtMqeTffN4oA%3D%3D,-7106202,false,false,N,N,false,false,Y,2016-06-24T02:13:15.0+0900,novel-293152,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=293152&section=best#commentDiv,0,2016-06-24T02:13:15.0+0900,1,0,novel02,0,Y,jo69****,182.222.xxx.138,홍옥,naver,jo69****
149,7138329,"너무 사랑스러운 글 입니다~*^^*♡
즐 ~~ 잼~~~~~♡",N,0,%2BYYhsLN7jybQ5p5WCEo68Q%3D%3D,3Zt44gIKQufb0oeGzPcQYw%3D%3D,-7138329,false,false,N,N,false,false,Y,2016-07-06T23:48:23.0+0900,novel-481331,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=481331&section=best#commentDiv,0,2016-07-06T23:48:23.0+0900,1,0,novel02,0,Y,kyjb****,112.154.xxx.85,꿀물,naver,kyjb****
