,comment_no,contents,deleted_yn,down_count,enc_writer_id,enc_writer_profile_user_id,group_no,is_facebook,is_me2day,is_mine,is_reply,is_twitter,is_yozm,mobile_yn,modified_ymdt,object_id,object_url,parent_comment_no,registered_ymdt,reply_level,status,ticket,up_count,visible_yn,writer_id,writer_ip,writer_nickname,writer_profile_type,writer_profile_user_id
187,2370366,Â¯!µå¶ó¸¶È­ÇØÁÖ¼¼¿ä~,N,1,zJQSc8vKj9koFi4uLLOcmQ%3D%3D,4c3Vpb%2B967UV6J8S0nbl3Q%3D%3D,-2370366,false,false,N,N,false,false,Y,2016-07-16T05:29:56.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-07-11T08:04:19.0+0900,1,0,novel01,2,Y,100t****,115.143.xxx.96,¿ìÇìÇìÇì,naver,100t****
188,2367038,ÇØ·ç ³Ñ³Ñ ÁÁÀº Ä³ »ı±ä °Íµµ Á¦ ¸¾¿¡ ½ï µé¾î¿ä^^,N,0,DUq%2B8E8J7gLi97i7E%2BDBEg%3D%3D,%2B%2B1fhwwSGCEM%2FmCeaE7mvQ%3D%3D,-2367038,false,false,N,N,false,false,N,2016-07-23T22:04:07.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-07-09T00:13:25.0+0900,1,0,novel01,2,Y,meku****,14.39.xxx.145,À¯¿¬¿ì,naver,meku****
189,2366746,Àú´Â ±¸¸£¹Ìº¸´Ù ÈÎ¾À ´õ Àç¹Õ°Ô ºÃ½À´Ï´Ù . Á¾ÀÌÃ¥ ³ª¿À¸é ¼ÒÀåÇØ¾ß°Ú¾î¿ä !!!,N,1,%2BHlJSkw%2BKXFxYoOo8HlkXw%3D%3D,XMC6bW9A7Ex8jTnQl7pb5A%3D%3D,-2366746,false,false,N,N,false,false,Y,2016-07-30T17:12:20.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-07-08T20:19:35.0+0900,1,0,novel01,5,Y,taen****,58.141.xxx.208,¿©ÇàÇÏ±â ÁÁÀº³¯,naver,taen****
190,2361565,º¸´Ùº¸¸é ±×³É ÁÖÃ¼ÇÒ ¼ö ¾øÀÌ ¹Ùº¸°°ÀÌ ¿ô°Ô µÇ´Â °Å °°¾Æ¿ä. ¾Ç¿ª ¸»°ï ³ª¸ÓÁö Ä³¸¯ÅÍµé ´Ùµé ³Ê¹« µû¶æÇØ¿ä¢¾,N,0,op81%2BxxktMiCgJZe1dtU2Q%3D%3D,WVZMfuJhIiyG4OwVj9WS1g%3D%3D,-2361565,false,false,N,N,false,false,Y,2016-07-13T16:29:47.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-07-05T21:58:07.0+0900,1,0,novel01,4,Y,nico****,121.138.xxx.164,ÇØ¸£¹Ì¿Â´À,naver,nico****
191,2357887,ÇÑ¹ø º¸°í µÎ¹ø º¸°í ÀÚ²Ù ÀÚ²Ù ÀÚ²Ù¸¸ º¸°í½Í³×,N,1,k74DUjXXHhnkcFzFkDEtjQ%3D%3D,fzXEVhSV3O%2FDzDX1r35DFg%3D%3D,-2357887,false,false,N,N,false,false,Y,2016-07-24T16:34:18.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-07-03T17:59:27.0+0900,1,0,novel01,3,Y,lumi****,219.248.xxx.35,µ¶°íÅ¹,naver,lumi****
192,2356552,À¸¾Ç? ±Ã±İÇÑ°Ç ¸øÂü¾Æ¼­ ÇÏ·ç ¹ã»õ ´Ù ÀĞ¾ú´Âµ¥ À§Ã¢ÀÌ ´õ¸ÚÀÖ´Ù´Â ¤Ğ¤Ğ ¾Æ¹«¸® ÇâÀÌ ÇØ·ç »ç¶ûÇÑ´ÙÇØµµ ¸ñ¼û±¸ÇÏ´Â°Ç À§Ã¢ ¤¾¤¾ À§Ã¢ ¸¶À½ ¾ÆÆÄÇÒ¶§ °°ÀÌ ¾ÆÆÄÇÏ°í ¿ï¾ú´Ù´Â ¤Ğ¤Ğ,N,0,wZuSuBKcTcNOD5epoO%2BnZA%3D%3D,UwAPkCcecYGnzhoGhhcLsQ%3D%3D,-2356552,false,false,N,N,false,false,Y,2016-07-24T21:49:53.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-07-03T02:37:53.0+0900,1,0,novel01,2,Y,ange****,116.126.xxx.193,,naver,ange****
193,2355153,Ã³À½À¸·Îº» À¥¼Ò¼³. . .  ³·¿£ ½Ã°£ÀÌ¾ø¾î »ïÀÏ¹ãÀ» ¾ÊÀÚ°í ÀĞ¾ú¾î¿ä.  ÁøÂ¥·ç ÁøÂ¥·ç Àë³ª¿ä.  ´ãÆíÀÌ »¡¸®¿À±æ.,N,0,CDjuYB%2BPQ2fppFltZv%2B0Rw%3D%3D,cHK39QAnEnhK8B5HMSENNg%3D%3D,-2355153,false,false,N,N,false,false,Y,2016-07-08T23:09:37.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-07-02T07:27:54.0+0900,1,0,novel01,0,Y,barl****,182.224.xxx.197,Çã¼³°øÁÖ,naver,barl****
194,2351632,È¤½Ã ±Ã±İÇØ¼­ ÀÛ°¡´Ô²² ¹°¾îº¸°í½Í¾î¼­¿ä ¿©±â¼­ ³ª¿À´Â Ãæ¼¢ È¤½Ã ½ÇÁ¸ÀÎ¹°ÀÎ ¿©ÁøÀÎ Ãæ¼¢ ¸Â³ª¿ä?,N,0,btC9%2FFageNowXFH0t9cwAg%3D%3D,rKoynZI1pxxGcyF1qrjt9Q%3D%3D,-2351632,false,false,N,N,false,false,Y,2016-07-17T22:04:48.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-06-29T13:19:36.0+0900,1,0,novel01,1,Y,heun****,123.109.xxx.227,È°_ÇÑÁö,naver,heun****
195,2348408,´Ù ÁÁÀºµ¥ ¾÷µ«Á» »¡¸®ÇßÀ¸¸é... ±â´Ù¸®±â Èûµé¾î¤Ì¤Ì,N,0,ly%2B2RWgRlPOeNX7ujO1yrg%3D%3D,sDh0nSamDkcpC7LGNumDpg%3D%3D,-2348408,false,false,N,N,false,false,Y,2016-06-29T16:49:17.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-06-27T05:19:48.0+0900,1,0,novel01,1,Y,cher****,77.100.xxx.109,Ã¼¸®,naver,cher****
196,2348058,"¾Æ..ÁøÂ¥·ç ¤Ğ¤Ğ³ª ±¸±×´ŞÀÌÈÄ ¶Ç ÀÌ¼öÀÛ°¡´ÔÇÑÅ× ¹İÇßÀÚ³ª...¢¾´Ü¾ğÄÁµ¥ À±ÀÌ¼öÀÛ°¡´ÔÀº »ç¶ûÀÔ´Ï´Ù¢¾ÇâÀÌ¶û ÇØ·ç ³Ñ³Ñ Á¶Å¸¢¾½Å·çÀÇ ÇĞÀÚµéµµ ¸Å·ÂÆ÷ÅÙÅÍÁö±¸.¼¼Á¾´ë¿Õ..¾Æ´Ï ÃÖÃÖÃø±Ùµµ ³Ñ Á¶Â÷³ª..³ª ¶Ç ¹İÇßÀÚ³ª...ÃùÃùµ¥·¹¢¾ÁßÀüµÎ¢¾À§Ã¢µµ¢¾ºñ¿¬µµ¢¾°Á´Ù Á¶Å¸Á¶Å¸¢¾.¼ÒÀºÀÌ¶û ¼Ò½Ö´Ï³×´Â °Á µÑÀÌ Àß¸Ô°íÀß»ì¾Æ¶ó µ¿¼º¾ÖÄ¿ÇÃ¾Æ. ÀÚÈ­ ´Ï´Â °Á Á» ²¨Á®ÁÖ¸é ÁÁ°Ú´Ù.±¸¸£¹Ì±×¸°´ŞºûÀº µå¶ó¸¶·Î Á¦ÀÛµÇ¾î¼­ ÀÌÁ¦°ğ ³ª¿Â´Ù´Âµ¥ ÇØ½ÃÀÇ ½Å·ç´Â ¾ğÁ¦³ª¿À·Á³ª...±â´Ù¸±Å×´Ù.ÀÌ À¥¼Ò¼³º¸¸é ÀÚ²Ù ¹®Á¾ÀÌ¶û ´ÜÁ¾ »ı°¢³ª¼­ Á¶±İ ¾¹¾µÇÏ±âµµ ÇÏÁö¸¸ ±×·¡µµ ³Ê¹«Á¶¾Æ¿©¢¾¿ª»ç¿¡¼­µµ ¹®Á¾Àº ¼ö·ÁÇÑ¿Ü¸ğ¿Í ÇĞ½ÄÀ» µÎ·ç°¡­Ÿ´Ù³×¿©!! ÇÏÁö¸¸ ¾Æ³»º¹ÀÌ¾ø¾î Ã¹Â°¶û µÑÂ°ºÎÀÎÀÌ¶ûÀº »çÀÌ°¡ ³ª»¦°í ¼¼¹øÂ° ¾Æ³»ÀÎ ÇØ·ç, Áï ±Ç¾¾´Â ¾ÆÀÌ³º°í ¾ó¸¶¾ÈµÇ ½ÂÇÏÇß´Ù¤¤...Å©Èí.´ÜÁ¾Àº ¹®Á¾µ¿»ıÀÎ ¼ö¾ç´ë±ºÇÑÅ× ÀÚ¸®»¯±â±¸...À¸Çë ¤Ğ¤Ğ¾Æ´Ï¾ß ÀÛ°¡´ÔÀº ¿ª»ç±×´ë·Î ¸·Àå½ºÅä¸®¸¦ ¾²Áø¾ÊÀ»²¨¾ß!! Á¤ ÁÖÇà 6¹øÂ°ÇØµµ ¾ÈÁú¸®´Â ³Ê¶õ¼Ò¼³¢¾À±ÀÌ¼ö ÀÛ°¡´Ô ±İ¼Õ ¤·¤¸!ÀÛ±î´Ô ½Î¸ªÇØ~¢¾",N,1,wL%2FI1EY3T7JPZo0RZ%2BQfiA%3D%3D,pdNROegFho5GfsPycVOd1g%3D%3D,-2348058,false,false,N,N,false,false,Y,2016-07-26T10:09:44.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-06-26T19:13:33.0+0900,1,0,novel01,4,Y,j030****,36.39.xxx.237,¾Æ²ô,naver,j030****
197,2338670,ÀÌ ¼Ò¼³ ¿µ¿øÈ÷ ¾È ³¡³µÀ¸¸é ÁÁ°Ú¾î¿ä Ã¥À¸·Îµµ ³ª¿ÔÀ¸¸é ÁÁ°Ú¾î¿ä ÀÛ°¡´Ô Â¯!!¢½¢½,N,2,Qf6GZfaw4GuvESiA%2FVCiHw%3D%3D,f8ltSycwCoOgcv%2BlkPtLdA%3D%3D,-2338670,false,false,N,N,false,false,Y,2016-07-26T10:09:46.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-06-20T22:43:31.0+0900,1,0,novel01,4,Y,kwon****,175.223.xxx.45,SHjuly,naver,kwon****
198,2338291,"±âºĞ ÁÁ°Ô ÀĞ´Ù°¡µµ ¹®Á¾°ú ´ÜÁ¾À» »ı°¢ÇÏ¸é ¿ØÁö ÂôÇØÁö´Â......
¹®Á¾²²¼­µµ ±²ÀåÈ÷ ¼ö·ÁÇÑ ¿Ü¸ğ¿Í ´öÀ» Áö´Ï½Å ºĞÀÌ¿´´Ù°íÇØ¿ä.
±×·¡¼­ µ¹¾Æ°¡¼ÌÀ» ¶§ ¹é¼ºµéÀÌ ¼¼Á¾´ë¿Õ´ë ¸øÁö ¾Ê°Ô ½½ÆÛÇß´Ù´Â...",N,0,e0AdxHvLArgsEp%2FlZTDEcw%3D%3D,bpEcJ9wUG%2F%2BFpJ%2B4MSeRIA%3D%3D,-2338291,false,false,N,N,false,false,N,2016-07-21T13:04:23.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-06-20T16:31:20.0+0900,1,0,novel01,12,Y,dain****,14.53.xxx.97,À¸¾³À¸¾³,naver,dain****
199,2336774,150Æí±îÁö´ÙºÃ´Âµ¥ Á¤¸»»ç¶û½º·¯¿î ¿ì¸®ÇØ·ç¶û ³ÑÀÚ»óÇÏ°í Àß»ı±ä ¼¼ÀÚ´Ô¤Ğ¤Ğ¤Ğ µÑ»çÀÌ ¾ÆÀÌ°¡ ´ÜÁ¾ÀÌ¶ó´Â°Ô ½½ÇÁÁö¸¸ ¤Ğ¤Ğ ÇØ½ÃÀÇ½Å·ç¸¦ º¸°ÔµÇ¾î¼­ ³Ñ ÁÁ¾Ò½À´Ï´ç?,N,0,sBIgtyuhYqPnIoufuKbfnQ%3D%3D,bgYzWpjMy8%2FGVhJ3QFnpgA%3D%3D,-2336774,false,false,N,N,false,false,Y,2016-07-21T10:50:53.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-06-19T12:15:55.0+0900,1,0,novel01,10,Y,rnt0****,121.125.xxx.107,»Ç·Î·Î,naver,rnt0****
200,2335917,À§Ã¢ ³Ñ ÁÁ½À´Ï´Ù¤Ğ¤Ğ¤Ğ µå¶ó¸¶È­ ‰çÀ¸¸é ÁÁ°Ú½À´Ï´Ù. Á¦°¡ Á¦ÀÏ ÁÁ¾ÆÇÏ´Â À¥¼Ò¼³ ÀÔ´Ï´Ù...,N,0,RiJ3U1RKptn%2BJZJnW1%2BdNQ%3D%3D,cUoe41oO%2BSM3bF1MOsY16A%3D%3D,-2335917,false,false,N,N,false,false,N,2016-07-21T10:50:57.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090&page=9,0,2016-06-18T21:05:10.0+0900,1,0,novel01,5,Y,lisa****,218.147.xxx.222,lisa,naver,lisa****
201,2332884,"¾î¼­¿Í ÀÌ·± ¿ÍÀÏµåÇÑ ±ÃÁß ·Î¸Ç½º´Â Ã³À½ÀÌÁö?
ÇØ½ÃÀÇ ½Å·ç¸¦ ¾Æ¿¹ ¾È º¼ ¼ö´Â ÀÖ¾îµµ 1È­ º¸±â ½ÃÀÛÇÏ¸é ¸ØÃâ ¼ö ¾ø´Ù...
ÀÌ°Ç µå¶ó¸¶È­ µÇ¸é ºĞ¸í ÅÂ¾çÀÇ ÈÄ¿¹Ã³·³ ¸ŞÀÎ ÁÖÀÎ°øµéÀº ¹°·Ğ ¸ğµç Ä³¸¯ÅÍ°¡ »ç¶û¹ŞÀ» ¼ö ¹Û¿¡ ¾ø´Â ¼Ò¼³ÀÓ.
°¨È÷ ÀÌ°Ç »çÀüÁ¦ÀÛµå¶ó¸¶·Î °¡¾ßÇÔ...ÇÏ ³Ñ³ª ÁÁÀº°Í¤Ğ¤Ğ",N,0,S%2B0oskGS18P9MvLCxqAMKQ%3D%3D,zA2JLg4Pcc86eL%2FRK3Lvvg%3D%3D,-2332884,false,false,N,N,false,false,Y,2016-07-11T21:37:39.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-06-17T01:13:43.0+0900,1,0,novel01,10,Y,byeo****,122.46.xxx.246,±èº°,naver,byeo****
202,2332552,ÁøÂ¥ ¿µ¿øÈ÷ ¾È³¡³µÀ¸¸é ÇÏ´Â ÀÛÇ°ÀÔ´Ï´Ù.,N,0,KOUPTtF4oSMCloZHPS78lA%3D%3D,XKzS7ZYZiKn%2Bh5V8aLjfzg%3D%3D,-2332552,false,false,N,N,false,false,N,2016-06-21T00:52:07.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-06-16T18:33:58.0+0900,1,0,novel01,5,Y,yepp****,118.216.xxx.83,¶ó¿¤,naver,yepp****
203,2332521,¿ì¿¬ÇÏ°Ô ¾Ë°Ô µÇ¾î ÀÌÆ²¸¸¿¡ 150È­±îÁö ´Ù ºÃ¾î¿ä...  ÀÌ·± ÀÛÇ°À» º¼ ¼ö ÀÖ°Ô ÇØÁÖ¼Å¼­ °¨»çÇÕ´Ï´Ù ÀÛ°¡´Ô!,N,1,GFxCsc38ORUUU7TH9e%2FR7w%3D%3D,7XflZEBWTvsWWCQ%2F%2BjDk4w%3D%3D,-2332521,false,false,N,N,false,false,Y,2016-07-08T20:19:01.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090&section=webnovel#commentDiv,0,2016-06-16T17:53:19.0+0900,1,0,novel01,5,Y,rlat****,1.243.xxx.156,½´½º±â,naver,rlat****
204,2332170,Àú´Â ÀÌ ÀÛÇ°µµ µå¶ó¸¶È­ µÇ±æ °£ÀıÈ÷ ¹Ù¶ø´Ï´Ù~~~,N,0,3rBNilfT7I0il7ZSQ0rrgg%3D%3D,SPlDQFOkWE5saTtaFq%2BHmQ%3D%3D,-2332170,false,false,N,N,false,false,N,2016-06-20T10:41:11.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-06-16T13:19:13.0+0900,1,0,novel01,4,Y,prim****,121.172.xxx.21,Çï·¹³ª,naver,prim****
205,2331758,"ÀÌ ¼Ò¼³ µå¶ó¸¶, Á¾ÀÌÃ¥ °£ÀıÀÌ ¹Ù¶ó¿É´Ï´Ù!!!!!! ¤Ğ¤Ğ¤Ğ",N,0,IXJb9DO4vb66dusT%2B2PhkA%3D%3D,PfiqnQcwsLDMhBRq7%2B%2BcRg%3D%3D,-2331758,false,false,N,N,false,false,N,2016-07-04T17:57:35.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-06-16T10:51:01.0+0900,1,0,novel01,8,Y,heej****,61.102.xxx.138,ÀÌÈñÁÖ,naver,heej****
206,2331670,¤Ì¤Ì ¼³¸¶..´ÜÁ¾ÀÌ µÇ´Â°Ç°¡¿ä??  ÁøÂ¥...±×·³ ¹Ì¿öÇÒ °Ì´Ï´Ù.,N,0,zaR%2FeddhyL%2FL8MX7qv5SVA%3D%3D,3f3Flnr%2F3Iua7utbHu1Z6g%3D%3D,-2331670,false,false,N,N,false,false,N,2016-06-30T16:27:18.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-06-16T10:39:23.0+0900,1,0,novel01,3,Y,jdkb****,58.87.xxx.229,ºÀ,naver,jdkb****
207,2326756,½É°¢ÇÑ »óÈ²ÀÎ°Ç ¾Ë°Ú´Âµ¥ ºñ¿¬ Æ÷Áî°¡....¤»¤»¤»¤»¤»¤»,N,0,I3HwMwFwElBNKxuYYnFZMg%3D%3D,FXJVEPxUq3FnzrbFxou2gw%3D%3D,-2326756,false,false,N,N,false,false,N,2016-06-20T10:41:05.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-06-12T15:53:02.0+0900,1,0,novel01,2,Y,ywle****,115.136.xxx.165,±¸¸§,naver,ywle****
208,2316314,Àú ÀÌ°Å ¶§¸Å ´Ù¸¥ »ç±Ø·Î¸Ç½º ¸øº¸°Ú¾î¿ä...¾î¶±ÇØ¿ä...,N,0,gBl5f8NYJLAp3tOQo%2BEsjw%3D%3D,ROfux%2FzUaG0tUAtxQ5eszw%3D%3D,-2316314,false,false,N,N,false,false,Y,2016-06-20T10:41:03.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-06-06T03:09:36.0+0900,1,0,novel01,5,Y,soll****,210.106.xxx.113,Çª¸£³»º½,naver,soll****
209,2316309,ÀÌÆ²¸¸¿¡ Á¤ÁÖÇàÇß¾î¿ä. ¿¹Àü¿¡ 1Æíµµ ´Ù ¾Èº¸°ï ¶§·ÁÃÆ´ø Á¦°¡ ¿ø¸Á½º·¯¿ü´Ù´Â... Á¤¸»·Î Àç¹Õ°í ¿ôÀ½ ÅÍÁı´Ï´Ù. ²À! µå¶ó¸¶·Î ¸¸µé¾îÁÖ¼¼¿ä!,N,0,pdOPlbgPmjfn8sg0z2BY4g%3D%3D,UU1dqRDuQ79A1frnrTy5mA%3D%3D,-2316309,false,false,N,N,false,false,Y,2016-06-20T10:40:59.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-06-06T02:48:36.0+0900,1,0,novel01,2,Y,soll****,210.106.xxx.113,Çª¸£³»º½,naver,soll****
210,2315979,³Ê¹« Àç¹ÌÀÖ¾î¿ä~ ¸îÀÏ¸¸¿¡ 123Æí±îÁö ´ÙºÃ´Âµ¥ µ·ÁÖ°í¶óµµ ´õ ÀÌ¾îº¸°í½Í¾î¿ä ,N,0,p%2F4CmgVumfZe757vG2klqg%3D%3D,f0lmNQp0J01BsOvPSgV4Og%3D%3D,-2315979,false,false,N,N,false,false,Y,2016-06-20T10:40:54.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-06-05T19:51:48.0+0900,1,0,novel01,5,Y,hr44****,220.85.xxx.121,i love ¤Ğ,naver,hr44****
211,2303122,"ÀÌ ¼Ò¼³ ÁøÂ¥ µå¶ó¸¶ °¢ÀÌ´Ù;;¾Æ´Ï¸é À¥Å÷À¸·Î¶óµµ;;;;±¸¸£¹Ì ±×¸° ´ŞºûÀº ±×±× µå¶ó¸¶ÇÑ´Ù°í µé¾ú´Âµ¥....?
ÁøÂ¥ ÀÌ°Ç »ç±ØÀ¸·Î¼­ÀÇ ´ëÀÛÀÌ´Ù..",N,1,ROz2ntYML%2BTOlo3oRWk2xA%3D%3D,AWU3G54QEXiYtW%2BzmXEN4A%3D%3D,-2303122,false,false,N,N,false,false,N,2016-06-20T10:40:51.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-05-28T14:32:39.0+0900,1,0,novel01,5,Y,mjim****,221.166.xxx.156,Àº¶À,naver,mjim****
212,2300294,¹Ø¿¡ ºĞ¤¾¤¾ ³ªÀÌ¸¦ ¾î¸®°Ô ¼³Á¤ÇÏ¸é ¾ÆÃ»¹ı¿¡ °É¸± ¼öµµ ÀÖÀ» »Ó´õ¶ó »çÈ¸ÀûÀ¸·Î ¸¸È¥ÀÌ À¯ÇàÇÏ´Â ÀÌ ½Ã´ë¿¡ ·Î¸Ç½º ¼Ò¼³ ÁÖÀÎ°øÀÌ Á¶È¥À» ÇÏ¸é ÀÌ»óÇÏ°Ô »ı°¢ÇÏÁö ¾Ê°Ú½À´Ï±î?? ±×·¡¼­ ³ªÀÌ¸¦ ¸¹°Ô ¼³Á¤ÇÑ °É °Ì´Ï´Ù¤¾¤¾,N,0,MdCx7VP32K0iUB9ir9Uqtg%3D%3D,f7cu3z%2Bu00uv9MJHShXnfg%3D%3D,-2300294,false,false,N,N,false,false,Y,2016-07-04T07:33:22.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-26T16:02:36.0+0900,1,0,novel01,6,Y,beck****,183.98.xxx.188,ÀºÇÏ¼ö,naver,beck****
213,2296284,ÁÖÀÎ°ø ³ªÀÌ°¡ ¿ø·¡º¸´Ù ÈÎ¾À ¾î¸±°Å¶ó´Â °üÇÑ ÀÛ°¡´ÔÀÇ ±ÛÀ» ÀĞ°í ÀÇ¹®ÀÌ µé¾î¼­¿ä. Á¶È¥Ç³½ÀÀÌ¶ó´Â ¸»±îÁö ÀÖÀ» Á¤µµ·Î °ú°Å¿¡´Â ÀÏÂï °áÈ¥ÇÏ´Â ÀÏÀÌ ¸¹ÀÌ ÀÖ¾úÀ»ÅÙµ¥ ÀÌ¾ß±â°¡ Çã±¸ÀÎ ÁÙ ¾ËÁö¸¸ °ú°Å¿¡ °üÇÑ ¼Ò¼³ÀÎµ¥ ³ªÀÌ ¼³Á¤À» ±×·¸°Ô ÇØ¾ßµÇ´Â°Ç°¡¿ä? °ú°Å¸¦ ¹ÙÅÁÀ¸·ÎÇÏ´Â ¼Ò¼³ÀÎµ¥ ³ªÀÌ¸¦ ¾î¸®°Ô ¼³Á¤ÇÏ¸é ºÒ¹ıÀÌ¿¹¿ä?,N,0,hqZvOep%2BnoesuOTpIlfdow%3D%3D,7px%2F4k5bkKJfqMGFn0379A%3D%3D,-2296284,false,false,N,N,false,false,Y,2016-06-20T10:41:22.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-23T19:15:16.0+0900,1,0,novel01,2,Y,ghkd****,219.250.xxx.84,ssaw,naver,ghkd****
214,2294623,"¿ù,¸ñ¿¡ ÇØ½ÃÀÇ ½Å·ç ¾÷µÇ´Â°Ç ²À ±â¾ïÇÕ´Ï´Ù.Á¦°¡ À¯ÀÏÇÏ°Ô ²¿¹Ú²¿¹Ú Ã¬°Üº¸´Â À¥¼Ò¼³ÀÌ¿¡¿ä.ÀÌ ¼Ò¼³ ´ö¿¡ ¿ù,¸ñÀÌ Çàº¹ÇÕ´Ï´Ù.À±ÀÌ¼ö ÀÛ°¡´Ô,°¨»çÇÏ°í Á¸°æÇÕ´Ï´Ù!!¢¾¢¾",N,0,z711eB9UqZa1Utdvr71daQ%3D%3D,RWoPtIkj8y0z0RUWAjNoUg%3D%3D,-2294623,false,false,N,N,false,false,Y,2016-06-18T15:21:05.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-22T12:26:29.0+0900,1,0,novel01,5,Y,anje****,112.154.xxx.182,È÷È÷È÷,naver,anje****
215,2270762,³ª»Û À¥¼Ò¼³ÀÔ´Ï´Ù!µµÀúÈ÷ ´ÙÀ½È¸¸¦ ¿ù¿ç ¸ñ¿ç ±â´Ù¸®°Ô ÇØÁÖÁú ¾ÊÀ¸´Ï±î¿ä!µ· ´Ù³»°í 150È­±îÁö ´Ùº¸°í ´Ù½Ã ¿Ã¸®´Â´ë·Î ¶Ç º¸°í ÀÖ½À´Ï´Ù!±×·¯´Ï ³ª»Û À¥¼Ò¼³ ¸ÂÁö ¸»ÀÔ´Ï´Ù!À±ÀÌ¼ö´Ô ±×´ë¸¦ Á¸°æÇÕ´Ï´Ù.´Ù¸¥ °Ç ±â¾ï ¾ÈÇØµµ ‡¿.¸ñÀº ²À Ã¬±é´Ï´Ù!ÇØ·ç¸¦ ±â´Ù¸®¸ç...,N,0,LcoeTjrPZ4gmULfp5m9lEA%3D%3D,%2Ff5tsngQvqe0YPxqtj4akQ%3D%3D,-2270762,false,false,N,N,false,false,N,2016-07-04T07:33:27.0+0900,novel-398090,http://novel.naver.com/webnovel/list.nhn?novelId=398090,0,2016-05-07T00:51:39.0+0900,1,0,novel01,17,Y,sylv****,221.166.xxx.75,,naver,sylv****
216,2266903,ÀÏ·¯¿Í ÇÔ²² ¼Ò¼³Ã¥ÀÌ ³ª¿ÔÀ¸¸é ÁÁ°Ú³×¿© ¤Ğ¤Ì¤Ğ¤Ì ÀÌ°Å 24½Ã°£¾È¿¡ 1È­ºÎÅÍ 110È­¸¦ ³Ñ°Ôº¸´Ù´Ï..¤§¤§,N,1,jxjEuci3QDV7h00B41WRZg%3D%3D,g%2FdOmrGgPZsJiwGm%2FGNcHg%3D%3D,-2266903,false,false,N,N,false,false,Y,2016-07-04T07:33:38.0+0900,novel-398090,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398090#commentDiv,0,2016-05-05T01:15:01.0+0900,1,0,novel01,10,Y,pear****,110.70.xxx.220,´Ùµ¢ÇÏµÍ,naver,pear****
